item_id,title,genre
2725,Iron Man 2,"Action, Adventure, Sci-Fi"
2726,Let Me In,"Drama, Fantasy, Horror"
2727,Mission: Impossible - Ghost Protocol,"Action, Adventure, Thriller"
2728,Anchorman 2: The Legend Continues,Comedy
2729,Jane Eyre,"Drama, Romance"
2730,Rock On!!,"Drama, Music"
2731,Hwanghae,"Action, Crime, Drama"
2732,It's Complicated,"Comedy, Drama, Romance"
2733,Billu,"Comedy, Drama"
2734,S. Darko,"Drama, Mystery, Sci-Fi"
2735,Labor Pains,"Comedy, Romance"
2736,Alvin and the Chipmunks: The Squeakquel,"Animation, Comedy, Family"
2737,Due Date,"Comedy, Drama"
2738,A Good Old Fashioned Orgy,"Comedy, Romance"
2739,Hot Tub Time Machine,"Comedy, Sci-Fi"
2740,That's My Boy,Comedy
2741,Fish Tank,Drama
2742,Sorority Row,"Horror, Mystery"
2743,21 Jump Street,"Action, Comedy, Crime"
2744,Saw VI,"Horror, Mystery"
2745,Ironclad,"Action, Drama, History"
2746,Üç Maymun,Drama
2747,The Butterfly Effect 3: Revelations,"Crime, Sci-Fi, Thriller"
2748,The Men Who Stare at Goats,"Comedy, War"
2749,Greenberg,"Comedy, Drama, Romance"
2750,Red Dawn,"Action, Drama"
2751,RoboCop,"Action, Crime, Sci-Fi"
2752,Dorian Gray,"Drama, Fantasy, Mystery"
2753,Un prophète,"Crime, Drama"
2754,Wild Target,"Action, Comedy, Crime"
2755,The Thaw,"Horror, Sci-Fi"
2756,Broken City,"Action, Crime, Drama"
2757,Ondine,"Drama, Mystery, Romance"
2758,Medianeras,"Comedy, Drama"
2759,Five Minutes of Heaven,"Drama, Thriller"
2760,Your Highness,"Adventure, Comedy, Fantasy"
2761,Aamir,"Crime, Drama, Thriller"
2762,Death Note,"Action, Adventure, Crime"
2763,Celda 211,"Action, Adventure, Crime"
2764,I Spit on Your Grave,"Horror, Thriller"
2765,We Need to Talk About Kevin,"Drama, Mystery, Thriller"
2766,Looking for Eric,"Comedy, Drama, Fantasy"
2767,The Tourist,"Action, Adventure, Crime"
2768,Aloha,"Comedy, Drama, Romance"
2769,Extraordinary Measures,Drama
2770,Soul Kitchen,"Comedy, Drama"
2771,Conviction,"Biography, Crime, Drama"
2772,[Rec]²,"Action, Adventure, Fantasy"
2773,This Is the End,Comedy
2774,RED,"Action, Comedy, Crime"
2775,Banlieue 13: Ultimatum,"Action, Crime, Thriller"
2776,Serena,"Drama, History, Romance"
2777,Shrink,"Comedy, Drama"
2778,Kick-Ass,"Action, Comedy, Crime"
2779,Middle Men,"Comedy, Crime, Drama"
2780,Ajab Prem Ki Ghazab Kahani,"Action, Comedy, Romance"
2781,300: Rise of an Empire,"Action, Drama"
2782,Immortals,"Action, Drama, Fantasy"
2783,Holmes & Watson,"Comedy, Crime, Mystery"
2784,Incendies,"Drama, Mystery, War"
2785,Raat Akeli Hai,"Crime, Drama, Mystery"
2786,Exam,"Mystery, Thriller"
2787,The Man with the Iron Fists,Action
2788,L'instinct de mort,"Action, Biography, Crime"
2789,The Cabin in the Woods,Horror
2790,Den of Thieves,"Action, Crime, Drama"
2791,The Twilight Saga: New Moon,"Adventure, Drama, Fantasy"
2792,Kôkaku kidôtai 2.0,"Animation, Action, Adventure"
2793,Gulaal,"Crime, Drama, Thriller"
2794,Sex and the City 2,"Comedy, Drama, Romance"
2795,Scream 4,"Horror, Mystery"
2796,World's Greatest Dad,"Comedy, Drama"
2797,Crazy Heart,"Drama, Music, Romance"
2798,Habitación en Roma,"Drama, Romance"
2799,Le petit Nicolas,"Comedy, Family"
2800,The Roommate,"Drama, Mystery, Thriller"
2801,Nowhere Boy,"Biography, Drama, Music"
2802,Hercules,"Action, Adventure, Fantasy"
2803,A Very Harold & Kumar 3D Christmas,"Adventure, Comedy"
2804,The Devil's Double,"Biography, Drama, Thriller"
2805,Don't Be Afraid of the Dark,"Fantasy, Horror, Thriller"
2806,Venom,"Action, Adventure, Sci-Fi"
2807,X: First Class,"Action, Adventure, Sci-Fi"
2808,Hatchet II,"Action, Comedy, Horror"
2809,Noruwei no mori,"Drama, Romance"
2810,2 Guns,"Action, Comedy, Thriller"
2811,Srpski film,"Horror, Mystery, Thriller"
2812,The Spy Next Door,"Action, Comedy, Family"
2813,Kaminey,"Action, Crime, Drama"
2814,Love Aaj Kal,"Comedy, Drama, Romance"
2815,Looper,"Action, Drama, Sci-Fi"
2816,En kongelig affære,"Biography, Drama, History"
2817,The Stoning of Soraya M.,Drama
2818,Madagascar 3: Europe's Most Wanted,"Animation, Adventure, Comedy"
2819,Død snø,"Comedy, Horror"
2820,Date Night,"Comedy, Crime, Romance"
2821,A Wednesday,"Action, Crime, Drama"
2822,Devrim Arabalari,Drama
2823,Easy A,"Comedy, Drama, Romance"
2824,Bad Teacher,"Comedy, Romance"
2825,The Strangers: Prey at Night,Horror
2826,The Social Network,"Biography, Drama"
2827,Don 2,"Action, Crime, Thriller"
2828,The Joneses,"Comedy, Drama"
2829,A.R.O.G,"Comedy, Fantasy, Sci-Fi"
2830,Cats & Dogs: The Revenge of Kitty Galore,"Action, Comedy, Family"
2831,Shi,Drama
2832,Universal Soldier: Regeneration,"Action, Adventure, Sci-Fi"
2833,Evil Dead,"Fantasy, Horror, Thriller"
2834,Ghostbusters,"Action, Comedy, Fantasy"
2835,The Guernsey Literary and Potato Peel Pie Society,"Drama, Romance, War"
2836,Harry Brown,"Action, Crime, Drama"
2837,Teenage Mutant Ninja Turtles,"Action, Adventure, Comedy"
2838,Raajneeti,"Drama, Thriller"
2839,Solace,"Crime, Drama, Mystery"
2840,Behind the Candelabra,"Biography, Drama, Music"
2841,Warrior,"Action, Drama, Sport"
2842,Snabba cash,"Action, Crime, Drama"
2843,How to Be Single,"Comedy, Drama, Romance"
2844,Oye Lucky! Lucky Oye!,"Comedy, Crime, Drama"
2845,xXx: Return of Xander Cage,"Action, Adventure, Thriller"
2846,Solitary Man,"Comedy, Drama, Romance"
2847,The Last Song,"Drama, Music, Romance"
2848,Last Night,"Drama, Romance"
2849,The Angriest Man in Brooklyn,"Comedy, Drama"
2850,Waiting for Forever,"Comedy, Drama, Romance"
2851,Blitz,"Action, Crime, Thriller"
2852,The Hustle,"Comedy, Crime"
2853,The Watch,"Comedy, Sci-Fi"
2854,Pirates of the Caribbean: On Stranger Tides,"Action, Adventure, Fantasy"
2855,The Boondock Saints II: All Saints Day,"Action, Crime, Thriller"
2856,Green Street Hooligans 2,"Crime, Drama, Sport"
2857,Iron Man Three,"Action, Adventure, Sci-Fi"
2858,The Irishman,"Biography, Crime, Drama"
2859,Kung Fu Panda 2,"Animation, Action, Adventure"
2860,Yogi Bear,"Animation, Adventure, Comedy"
2861,Defendor,"Comedy, Crime, Drama"
2862,Mars Needs Moms,"Animation, Action, Adventure"
2863,Enthiran,"Action, Sci-Fi"
2864,El secreto de sus ojos,"Drama, Mystery, Romance"
2865,50/50,"Comedy, Drama, Romance"
2866,Seeking a Friend for the End of the World,"Adventure, Comedy, Drama"
2867,The Happytime Murders,"Action, Comedy, Crime"
2868,Bullet to the Head,"Action, Crime, Thriller"
2869,A.C.O.D.,Comedy
2870,Halloween II,Horror
2871,Kill Your Darlings,"Biography, Drama, Romance"
2872,Animal Kingdom,"Crime, Drama"
2873,The Oranges,"Comedy, Drama, Romance"
2874,Did You Hear About the Morgans?,"Comedy, Drama, Romance"
2875,Devil,"Horror, Mystery, Thriller"
2876,A Single Man,"Drama, Romance"
2877,Birdemic: Shock and Terror,"Horror, Thriller"
2878,The Loved Ones,"Horror, Thriller"
2879,A torinói ló,Drama
2880,Wrecked,"Adventure, Drama, Mystery"
2881,Rise of the Planet of the Apes,"Action, Drama, Sci-Fi"
2882,The Man Who Killed Don Quixote,"Adventure, Comedy, Drama"
2883,Da bing xiao jiang,"Action, Adventure, Comedy"
2884,Le concert,"Comedy, Drama, Music"
2885,Burke and Hare,"Comedy, Crime, History"
2886,The Last Exorcism,"Horror, Mystery, Thriller"
2887,The Expendables,"Action, Adventure, Thriller"
2888,Gulliver's Travels,"Adventure, Comedy, Family"
2889,The Reef,"Adventure, Drama, Horror"
2890,Death at a Funeral,Comedy
2891,Oldboy,"Action, Drama, Mystery"
2892,The Beaver,Drama
2893,Gangster Squad,"Action, Crime, Drama"
2894,August: Osage County,"Comedy, Drama"
2895,Going the Distance,"Comedy, Romance"
2896,Issiz Adam,"Drama, Romance"
2897,Frozen,"Adventure, Drama, Thriller"
2898,Despicable Me,"Animation, Comedy, Family"
2899,Wake Up Sid,"Comedy, Drama, Romance"
2900,The Twilight Saga: Breaking Dawn - Part 1,"Adventure, Drama, Fantasy"
2901,The Twilight Saga: Eclipse,"Adventure, Drama, Fantasy"
2902,Chi bi: Jue zhan tian xia,"Action, Adventure, Drama"
2903,Dev.D,"Drama, Romance"
2904,The Lucky One,"Drama, Mystery, Romance"
2905,The Butler,"Biography, Drama"
2906,New York,"Crime, Drama, Thriller"
2907,Dread,"Drama, Horror, Thriller"
2908,Kongen av Bastøy,"Action, Drama"
2909,Movie 43,Comedy
2910,The Resident,"Drama, Horror, Mystery"
2911,Never Let Me Go,"Drama, Romance, Sci-Fi"
2912,Arthur,"Comedy, Romance"
2913,The Perfect Host,"Comedy, Crime, Thriller"
2914,47 Ronin,"Action, Drama, Fantasy"
2915,The Revenant,"Comedy, Fantasy, Horror"
2916,Rock of Ages,"Comedy, Drama, Musical"
2917,Cyrus,"Comedy, Drama, Romance"
2918,Rampage,"Action, Crime, Thriller"
2919,Hævnen,"Drama, Romance"
2920,Terminator Genisys,"Action, Adventure, Sci-Fi"
2921,Tinker Tailor Soldier Spy,"Drama, Mystery, Thriller"
2922,Four Lions,"Comedy, Crime, Drama"
2923,How Do You Know,"Comedy, Drama, Romance"
2924,The Shrine,Horror
2925,The Great Gatsby,"Drama, Romance"
2926,Luftslottet som sprängdes,"Crime, Drama, Thriller"
2927,Dredd,"Action, Crime, Sci-Fi"
2928,The Dark Knight Rises,"Action, Adventure"
2929,Butter,"Comedy, Drama"
2930,Jack the Giant Slayer,"Adventure, Fantasy"
2931,Chloe,"Drama, Mystery, Romance"
2932,If I Stay,"Drama, Fantasy, Music"
2933,The Infiltrator,"Biography, Crime, Drama"
2934,Passengers,"Drama, Romance, Sci-Fi"
2935,Black Mass,"Biography, Crime, Drama"
2936,I'm Still Here,"Comedy, Drama, Music"
2937,Darbareye Elly,"Drama, Mystery, Thriller"
2938,Good People,"Action, Crime, Thriller"
2939,Cockneys vs Zombies,"Action, Comedy, Horror"
2940,Beasts of No Nation,"Drama, War"
2941,Tomb Raider,"Action, Adventure, Fantasy"
2942,The Sitter,Comedy
2943,The Cold Light of Day,"Action, Adventure, Thriller"
2944,The Ward,"Horror, Mystery, Thriller"
2945,Cloud Atlas,"Action, Drama, Mystery"
2946,This Is Where I Leave You,"Comedy, Drama"
2947,Made in Dagenham,"Biography, Comedy, Drama"
2948,Coriolanus,"Drama, Thriller, War"
2949,Karthik Calling Karthik,"Drama, Mystery, Thriller"
2950,Recep Ivedik 2,Comedy
2951,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy"
2952,Upside Down,"Drama, Fantasy, Romance"
2953,Inception,"Action, Adventure, Sci-Fi"
2954,Grown Ups,Comedy
2955,Race 2,"Action, Crime, Thriller"
2956,The Disappearance of Alice Creed,"Crime, Thriller"
2957,Kynodontas,"Drama, Thriller"
2958,The Company You Keep,"Drama, Thriller"
2959,The Adjustment Bureau,"Romance, Sci-Fi, Thriller"
2960,Cop Out,"Action, Comedy, Crime"
2961,The Other Guys,"Action, Comedy, Crime"
2962,Shimmer Lake,"Crime, Drama, Mystery"
2963,Suicide Squad,"Action, Adventure, Fantasy"
2964,Total Recall,"Action, Adventure, Sci-Fi"
2965,Yip Man 2,"Action, Biography, Drama"
2966,Downsizing,"Drama, Sci-Fi"
2967,Stand Up Guys,"Comedy, Crime, Thriller"
2968,Texas Killing Fields,"Crime, Drama, History"
2969,We Bought a Zoo,"Comedy, Drama, Family"
2970,In the Heart of the Sea,"Action, Adventure, Biography"
2971,The Final,"Drama, Horror, Thriller"
2972,And Soon the Darkness,"Drama, Horror, Mystery"
2973,The Hunger Games,"Action, Adventure, Sci-Fi"
2974,Mad Max: Fury Road,"Action, Adventure, Sci-Fi"
2975,Marmaduke,"Comedy, Family"
2976,Prisoners,"Crime, Drama, Mystery"
2977,Once Upon a Time in Mumbaai,"Action, Crime, Drama"
2978,Mr. Popper's Penguins,"Comedy, Family, Fantasy"
2979,Venuto al mondo,"Drama, Romance, War"
2980,It,Horror
2981,Taken 2,"Action, Thriller"
2982,Journey 2: The Mysterious Island,"Action, Adventure, Comedy"
2983,Straight Outta Compton,"Biography, Drama, History"
2984,Transformers: Dark of the Moon,"Action, Adventure, Sci-Fi"
2985,Winter's Bone,"Drama, Mystery"
2986,Rare Exports,"Adventure, Fantasy, Horror"
2987,Unknown,"Action, Mystery, Thriller"
2988,Happy Feet Two,"Animation, Adventure, Comedy"
2989,Hesher,"Comedy, Crime, Drama"
2990,True Grit,"Drama, Western"
2991,Remember Me,"Drama, Romance"
2992,The Romantics,"Comedy, Drama, Romance"
2993,Celeste & Jesse Forever,"Comedy, Drama, Romance"
2994,Mine vaganti,"Comedy, Drama, Romance"
2995,Just Wright,"Comedy, Romance, Sport"
2996,Twelve,"Action, Crime, Drama"
2997,Star Trek Into Darkness,"Action, Adventure, Sci-Fi"
2998,Ride Along,"Action, Comedy, Crime"
2999,Men in Black 3,"Action, Adventure, Comedy"
3000,Retreat,"Drama, Thriller"
3001,Jin ling shi san chai,"Drama, History, Romance"
3002,No Strings Attached,"Comedy, Romance"
3003,Riddick,"Action, Adventure, Sci-Fi"
3004,Bucky Larson: Born to Be a Star,Comedy
3005,The Hangover Part II,Comedy
3006,Hop,"Animation, Adventure, Comedy"
3007,The Best Exotic Marigold Hotel,"Comedy, Drama, Romance"
3008,Table 19,"Comedy, Drama, Romance"
3009,12 Strong,"Action, Drama, History"
3010,Paranoia,"Drama, Thriller"
3011,You Again,"Comedy, Romance"
3012,Nanny McPhee and the Big Bang,"Comedy, Family, Fantasy"
3013,Kill the Irishman,"Biography, Crime, Drama"
3014,"I, Frankenstein","Action, Fantasy, Sci-Fi"
3015,Somewhere,"Comedy, Drama"
3016,Dog Pound,Drama
3017,También la lluvia,"Drama, History"
3018,A Lonely Place to Die,"Crime, Thriller"
3019,Barney's Version,"Comedy, Drama"
3020,Stone,"Drama, Thriller"
3021,Sap ji sang ciu,"Action, Adventure, Comedy"
3022,Predators,"Action, Adventure, Sci-Fi"
3023,J'ai tué ma mère,"Drama, Romance"
3024,Lovelace,"Biography, Drama"
3025,The Human Race,"Action, Horror, Sci-Fi"
3026,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror"
3027,The Wolverine,"Action, Adventure, Sci-Fi"
3028,Arthur Christmas,"Animation, Adventure, Comedy"
3029,Brick Mansions,"Action, Crime, Thriller"
3030,Big Miracle,"Biography, Drama, Family"
3031,The Pirates! In an Adventure with Scientists!,"Animation, Adventure, Comedy"
3032,Deadpool,"Action, Adventure, Comedy"
3033,Another Year,"Comedy, Drama"
3034,Faster,"Action, Crime, Drama"
3035,Dhobi Ghat,Drama
3036,Disconnect,"Drama, Thriller"
3037,The Apparition,"Horror, Thriller"
3038,Mother's Day,"Drama, Horror, Thriller"
3039,Rocket Singh: Salesman of the Year,"Comedy, Drama"
3040,Hysteria,"Biography, Comedy, Romance"
3041,Jûsan-nin no shikaku,"Action, Adventure, Drama"
3042,Rio,"Animation, Adventure, Comedy"
3043,Assassination Games,"Action, Crime, Drama"
3044,Mientras duermes,"Drama, Horror, Thriller"
3045,Bait,"Action, Adventure, Drama"
3046,Fright Night,"Comedy, Horror"
3047,Charlie St. Cloud,"Drama, Fantasy, Romance"
3048,Guzaarish,Drama
3049,Perfect Sense,"Drama, Romance, Sci-Fi"
3050,Battleship,"Action, Adventure, Sci-Fi"
3051,A Little Bit of Heaven,"Comedy, Drama, Fantasy"
3052,Les petits mouchoirs,"Comedy, Drama"
3053,Submarine,"Comedy, Drama, Romance"
3054,This Must Be the Place,"Comedy, Drama"
3055,The American,"Crime, Drama, Thriller"
3056,Bel Ami,"Crime, Drama, History"
3057,Martha Marcy May Marlene,"Drama, Mystery, Thriller"
3058,Under the Skin,"Drama, Horror, Sci-Fi"
3059,The Way,"Comedy, Drama"
3060,Broken,"Drama, Romance"
3061,Quartet,"Comedy, Drama"
3062,Salmon Fishing in the Yemen,"Comedy, Drama, Romance"
3063,Testament of Youth,"Biography, Drama, History"
3064,Rise of the Guardians,"Animation, Action, Adventure"
3065,Prometheus,"Adventure, Mystery, Sci-Fi"
3066,Magadheera,"Action, Drama, Fantasy"
3067,Peepli [Live],"Comedy, Drama"
3068,StreetDance 3D,"Drama, Music, Romance"
3069,Killer Elite,"Action, Thriller"
3070,Winnie the Pooh,"Animation, Adventure, Comedy"
3071,Filth,"Comedy, Crime, Drama"
3072,Vanishing on 7th Street,"Horror, Mystery, Thriller"
3073,Monsters University,"Animation, Adventure, Comedy"
3074,The Help,Drama
3075,Gravity,"Drama, Sci-Fi, Thriller"
3076,Habemus Papam,"Comedy, Drama"
3077,Goon,"Comedy, Drama, Sport"
3078,"Tomorrow, When the War Began","Action, Adventure, Drama"
3079,The Haunting in Connecticut 2: Ghosts of Georgia,"Drama, Horror, Mystery"
3080,The Conjuring,"Horror, Mystery, Thriller"
3081,Kidnap,"Action, Crime, Drama"
3082,The Next Three Days,"Action, Crime, Drama"
3083,Dream House,"Drama, Mystery, Thriller"
3084,Autoreiji,"Action, Crime, Drama"
3085,Buried,"Drama, Mystery, Thriller"
3086,The Odd Life of Timothy Green,"Comedy, Drama, Family"
3087,Yi dai zong shi,"Action, Biography, Drama"
3088,"Big Mommas: Like Father, Like Son","Action, Comedy, Crime"
3089,I Am Number Four,"Action, Adventure, Sci-Fi"
3090,Stake Land,"Drama, Horror, Sci-Fi"
3091,Mute,"Mystery, Sci-Fi, Thriller"
3092,L'arnacoeur,"Comedy, Romance"
3093,Tucker and Dale vs Evil,"Comedy, Horror"
3094,Columbus Circle,"Crime, Drama, Mystery"
3095,The Human Centipede (First Sequence),Horror
3096,Get a Job,Comedy
3097,Baywatch,"Action, Comedy, Crime"
3098,MacGruber,"Action, Comedy"
3099,Monsters,"Adventure, Drama, Romance"
3100,Max Steel,"Action, Adventure, Fantasy"
3101,Bridget Jones's Baby,"Comedy, Drama, Romance"
3102,Samâ uôzu,"Animation, Action, Adventure"
3103,Saw 3D,"Horror, Mystery"
3104,Aquaman,"Action, Adventure, Fantasy"
3105,Cedar Rapids,Comedy
3106,Hyde Park on Hudson,"Biography, Comedy, Drama"
3107,Bridesmaids,"Comedy, Romance"
3108,The Art of Racing in the Rain,"Comedy, Drama, Romance"
3109,Attack the Block,"Action, Adventure, Comedy"
3110,Killing Season,"Action, Drama, Thriller"
3111,Cosmopolis,"Crime, Drama, Fantasy"
3112,Happythankyoumoreplease,"Comedy, Drama, Romance"
3113,The Lorax,"Animation, Adventure, Comedy"
3114,Oblivion,"Action, Adventure, Sci-Fi"
3115,Redline,"Animation, Action, Romance"
3116,Lebanon,"Drama, War"
3117,The Greatest Showman,"Biography, Drama, Musical"
3118,Red Riding Hood,"Fantasy, Horror, Mystery"
3119,Tamara Drewe,"Comedy, Drama, Romance"
3120,The Raven,"Crime, Mystery, Thriller"
3121,5 Days of War,"Action, Drama, War"
3122,The F Word,"Comedy, Romance"
3123,Chalet Girl,"Comedy, Romance, Sport"
3124,The Change-Up,"Comedy, Fantasy"
3125,Triple Frontier,"Action, Adventure, Crime"
3126,Booksmart,Comedy
3127,Central Intelligence,"Action, Comedy, Crime"
3128,The Lego Movie,"Animation, Action, Adventure"
3129,The Iceman,"Biography, Crime, Drama"
3130,Underworld Awakening,"Action, Fantasy, Horror"
3131,The Paperboy,"Crime, Drama, Mystery"
3132,Restless,"Drama, Romance"
3133,Horrible Bosses,"Comedy, Crime"
3134,Kimssi pyoryugi,"Drama, Romance"
3135,Bad Boys for Life,"Action, Comedy, Crime"
3136,Drive Angry,"Action, Fantasy, Thriller"
3137,Halloween,"Crime, Horror, Thriller"
3138,Fantastic Four,"Action, Adventure, Sci-Fi"
3139,The King's Speech,"Biography, Drama, History"
3140,Haywire,"Action, Drama, Thriller"
3141,Le Havre,"Comedy, Drama"
3142,The Three Musketeers,"Action, Adventure, Fantasy"
3143,Super,"Action, Comedy, Drama"
3144,Los ojos de Julia,"Horror, Mystery, Thriller"
3145,4.3.2.1.,"Crime, Thriller"
3146,Sherlock Holmes: A Game of Shadows,"Action, Adventure, Mystery"
3147,The Host,"Action, Adventure, Drama"
3148,A Star Is Born,"Drama, Music, Romance"
3149,Spy Kids 4: All the Time in the World,"Action, Adventure, Comedy"
3150,Meek's Cutoff,"Drama, Western"
3151,Area 51,"Horror, Mystery, Sci-Fi"
3152,The Oogieloves in the Big Balloon Adventure,"Adventure, Family, Fantasy"
3153,Anonymous,"Drama, Thriller"
3154,Kaboom,"Comedy, Mystery, Romance"
3155,Contraband,"Action, Crime, Drama"
3156,The Vatican Tapes,"Horror, Thriller"
3157,Vacation,"Adventure, Comedy"
3158,Grabbers,"Action, Adventure, Comedy"
3159,The Caller,Thriller
3160,Melancholia,"Drama, Sci-Fi"
3161,Ajeossi,"Action, Crime, Drama"
3162,Horns,"Comedy, Crime, Drama"
3163,Exodus: Gods and Kings,"Action, Drama, Fantasy"
3164,Rien à déclarer,Comedy
3165,Daddy's Home,"Comedy, Family"
3166,Trust,"Crime, Drama, Thriller"
3167,The Human Centipede II (Full Sequence),"Crime, Horror"
3168,Everything Must Go,Drama
3169,Byzantium,"Drama, Fantasy, Horror"
3170,Beginners,"Comedy, Drama, Romance"
3171,Paa,"Comedy, Drama"
3172,Xin Shao Lin si,"Action, Drama"
3173,Beyond the Black Rainbow,"Horror, Sci-Fi, Thriller"
3174,Elysium,"Action, Drama, Sci-Fi"
3175,Captain Phillips,"Adventure, Biography, Crime"
3176,Hope Springs,"Comedy, Drama, Romance"
3177,The Son of No One,"Action, Crime, Drama"
3178,The Divide,"Drama, Horror, Sci-Fi"
3179,The Ledge,"Drama, Romance, Thriller"
3180,Paranormal Activity 2,Horror
3181,W.E.,"Drama, History, Romance"
3182,Faces in the Crowd,"Crime, Drama, Mystery"
3183,What Happened to Monday,"Action, Adventure, Crime"
3184,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy"
3185,Blair Witch,"Horror, Mystery, Thriller"
3186,Playing for Keeps,"Comedy, Romance, Sport"
3187,The Guard,"Comedy, Crime, Thriller"
3188,A Single Shot,"Crime, Drama, Thriller"
3189,Flypaper,"Comedy, Crime, Mystery"
3190,127 Hours,"Biography, Drama"
3191,True Memoirs of an International Assassin,"Action, Comedy, Crime"
3192,Voice from the Stone,"Drama, Mystery, Thriller"
3193,Knights of Badassdom,"Action, Adventure, Comedy"
3194,Are You Here,"Comedy, Drama"
3195,À bout portant,"Action, Crime, Drama"
3196,Premium Rush,"Action, Thriller"
3197,Another Earth,"Drama, Romance, Sci-Fi"
3198,The Last Stand,"Action, Thriller"
3199,Café de Flore,"Drama, Romance"
3200,Outcast,"Action, Adventure, Drama"
3201,A Better Life,"Drama, Romance"
3202,Country Strong,"Drama, Music"
3203,Tropa de Elite 2: O Inimigo Agora é Outro,"Action, Crime, Drama"
3204,Vavien,"Comedy, Drama, Thriller"
3205,Beautiful Creatures,"Drama, Fantasy, Romance"
3206,Boy,"Comedy, Drama"
3207,Zombieland: Double Tap,"Action, Adventure, Comedy"
3208,The Master,Drama
3209,The Devil Inside,Horror
3210,Ra.One,"Action, Adventure, Sci-Fi"
3211,Zindagi Na Milegi Dobara,"Comedy, Drama"
3212,One Day,"Drama, Romance"
3213,Overboard,"Comedy, Romance"
3214,Dolphin Tale,"Drama, Family"
3215,Just Go with It,"Comedy, Romance"
3216,Skyline,"Action, Sci-Fi, Thriller"
3217,Fallen,"Drama, Fantasy, Romance"
3218,Les émotifs anonymes,"Comedy, Romance"
3219,The Voices,"Comedy, Crime, Horror"
3220,Yahsi Bati,"Comedy, Western"
3221,Get the Gringo,"Action, Crime, Drama"
3222,Man on a Ledge,"Action, Adventure, Crime"
3223,The Girl with the Dragon Tattoo,"Crime, Drama, Mystery"
3224,War Horse,"Action, Adventure, Drama"
3225,Kari-gurashi no Arietti,"Animation, Adventure, Family"
3226,"Crazy, Stupid, Love.","Comedy, Drama, Romance"
3227,Tiny Furniture,"Comedy, Drama, Romance"
3228,A Dangerous Method,"Biography, Drama, Romance"
3229,Mortal Engines,"Action, Adventure, Fantasy"
3230,The Skeleton Twins,"Comedy, Drama, Romance"
3231,Tees Maar Khan,"Comedy, Crime"
3232,Texas Chainsaw 3D,"Horror, Thriller"
3233,Balada triste de trompeta,"Comedy, Drama, Horror"
3234,Housefull,Comedy
3235,The Hit List,"Action, Thriller"
3236,Recep Ivedik 3,Comedy
3237,The Dilemma,"Comedy, Drama"
3238,Elephant White,"Action, Crime, Fantasy"
3239,Daydream Nation,"Drama, Romance"
3240,Puncture,"Biography, Drama"
3241,House at the End of the Street,"Drama, Horror, Thriller"
3242,Larry Crowne,"Comedy, Drama, Romance"
3243,G.I. Joe: Retaliation,"Action, Adventure, Sci-Fi"
3244,What to Expect When You're Expecting,"Comedy, Drama, Romance"
3245,Machine Gun Preacher,"Action, Biography, Crime"
3246,Maleficent,"Action, Adventure, Family"
3247,Ang-ma-reul bo-at-da,"Action, Crime, Drama"
3248,Warm Bodies,"Comedy, Horror, Romance"
3249,"Jeff, Who Lives at Home","Comedy, Drama"
3250,Des hommes et des dieux,"Drama, History"
3251,Sleeping Beauty,"Drama, Romance, Thriller"
3252,Loong Boonmee raleuk chat,"Drama, Fantasy"
3253,Kokuhaku,"Drama, Thriller"
3254,The Commuter,"Action, Mystery, Thriller"
3255,Insidious,"Horror, Mystery, Thriller"
3256,Act of Valor,"Action, Adventure, Thriller"
3257,Take This Waltz,"Comedy, Drama"
3258,Lockout,"Action, Sci-Fi, Thriller"
3259,LOL,"Comedy, Drama, Romance"
3260,The Innkeepers,"Drama, Horror, Mystery"
3261,Eyyvah Eyvah,Comedy
3262,To the Wonder,"Drama, Romance"
3263,Fast Five,"Action, Adventure, Crime"
3264,Pawn Sacrifice,"Biography, Drama, Sport"
3265,Soul Surfer,"Biography, Drama, Family"
3266,This Means War,"Action, Comedy, Romance"
3267,The Big Short,"Biography, Comedy, Drama"
3268,The Woman in Black,"Drama, Fantasy, Horror"
3269,Astérix & Obélix: Au service de sa Majesté,"Adventure, Comedy, Family"
3270,Z for Zachariah,"Drama, Sci-Fi, Thriller"
3271,Contagion,"Action, Drama, Thriller"
3272,New Year's Eve,"Comedy, Romance"
3273,One for the Money,"Action, Comedy, Crime"
3274,Cleanskin,"Action, Crime, Drama"
3275,Safe House,"Action, Thriller"
3276,Abduction,"Action, Mystery, Thriller"
3277,The Drop,"Crime, Drama, Thriller"
3278,Les amours imaginaires,"Drama, Romance"
3279,The Grey,"Action, Adventure, Drama"
3280,Albert Nobbs,"Drama, Romance"
3281,2 Days in New York,"Comedy, Drama, Romance"
3282,Only God Forgives,"Action, Crime, Drama"
3283,Amour,"Drama, Romance"
3284,ATM,"Horror, Thriller"
3285,Prom,"Comedy, Drama, Family"
3286,American Reunion,Comedy
3287,Frank,"Comedy, Drama, Music"
3288,Midnight in Paris,"Comedy, Fantasy, Romance"
3289,That's What I Am,"Comedy, Drama, Romance"
3290,A Good Day to Die Hard,"Action, Thriller"
3291,Mai wei,"Action, Drama, War"
3292,The Vow,"Drama, Romance"
3293,Win Win,"Comedy, Drama, Sport"
3294,Zoolander 2,"Action, Adventure, Comedy"
3295,Better Living Through Chemistry,"Comedy, Drama"
